type,ID,MC,SF,CSM,_JWDWZZB__ID,_JWDWZZB__WD,_JWDWZZB__JD,
ZGCS,eff54807-2e0f-4716-8467-f56562b5562c,北京市北京市,北京市,北京市,eff54807-2e0f-4716-8467-f56562b5562c,39.904138,116.407112,
ZGCS,3217deab-eeb9-443b-ac36-dd6f0c034fdc,天津市天津市,天津市,天津市,3217deab-eeb9-443b-ac36-dd6f0c034fdc,39.13000573,117.1999887,
ZGCS,4063614c-f379-4f07-a3a8-b553343089c1,上海市上海市,上海市,上海市,4063614c-f379-4f07-a3a8-b553343089c1,31.230427,121.473523,
ZGCS,673f3ae1-0899-47e5-a39f-9bcba6c51bda,重庆市重庆市,重庆市,重庆市,673f3ae1-0899-47e5-a39f-9bcba6c51bda,29.54407809,106.5227016,
ZGCS,ebd659be-3dad-4e89-b172-9ab197fe9421,辽宁省沈阳市,辽宁省,沈阳市,ebd659be-3dad-4e89-b172-9ab197fe9421,41.80199341,123.3833914,
ZGCS,da4f215e-a0d1-4811-ac38-29693df824d8,辽宁省大连市,辽宁省,大连市,da4f215e-a0d1-4811-ac38-29693df824d8,38.94382049,121.5765993,
ZGCS,3476b07e-4d43-47f0-a31e-07157062c020,辽宁省鞍山市,辽宁省,鞍山市,3476b07e-4d43-47f0-a31e-07157062c020,41.11529924,122.9770044,
ZGCS,5b7a03f7-0cfc-42c8-a4df-332ecaf5f3da,辽宁省抚顺市,辽宁省,抚顺市,5b7a03f7-0cfc-42c8-a4df-332ecaf5f3da,41.8591993,123.9055447,
ZGCS,7bfc64cc-579c-4b8d-977a-a6cd225c9798,辽宁省本溪市,辽宁省,本溪市,7bfc64cc-579c-4b8d-977a-a6cd225c9798,41.30149307,123.7649534,
ZGCS,a8d1bd1d-74b6-4253-84e0-336a818cc91b,辽宁省丹东市,辽宁省,丹东市,a8d1bd1d-74b6-4253-84e0-336a818cc91b,40.10989985,124.3568851,
ZGCS,848324d2-e2d0-4c8b-9499-8a85b6770254,辽宁省锦州市,辽宁省,锦州市,848324d2-e2d0-4c8b-9499-8a85b6770254,41.11587866,121.1441509,
ZGCS,7cf1e85c-397d-44d0-a725-2bca01b96294,辽宁省营口市,辽宁省,营口市,7cf1e85c-397d-44d0-a725-2bca01b96294,40.68639574,122.277726,
ZGCS,02ba27d8-56b2-448b-b1dc-5fac5a9280b1,辽宁省阜新市,辽宁省,阜新市,02ba27d8-56b2-448b-b1dc-5fac5a9280b1,42.01333533,121.6469168,
ZGCS,19178afb-58ab-4812-befd-d3193cd795ba,辽宁省辽阳市,辽宁省,辽阳市,19178afb-58ab-4812-befd-d3193cd795ba,41.26606879,123.1713968,
ZGCS,b4ede7d6-abc5-40b1-88c2-dbf2d1c638e9,辽宁省盘锦市,辽宁省,盘锦市,b4ede7d6-abc5-40b1-88c2-dbf2d1c638e9,41.18020029,122.0509175,
ZGCS,f8a38e39-d9a4-4136-9a97-ebfd9a7a2173,辽宁省铁岭市,辽宁省,铁岭市,f8a38e39-d9a4-4136-9a97-ebfd9a7a2173,42.29094083,123.831052,
ZGCS,867bce85-57c8-4d0d-a2d4-e306c8bba92d,辽宁省朝阳市,辽宁省,朝阳市,867bce85-57c8-4d0d-a2d4-e306c8bba92d,41.57877068,120.4561008,
ZGCS,99ed2db1-acc1-4930-baf5-323e26bc4f54,辽宁省葫芦岛市,辽宁省,葫芦岛市,99ed2db1-acc1-4930-baf5-323e26bc4f54,40.74091375,120.8444999,
ZGCS,d96065b4-6803-4305-a9e0-20885f72e360,吉林省长春市,吉林省,长春市,d96065b4-6803-4305-a9e0-20885f72e360,43.86666945,125.3500003,
ZGCS,94381e2c-15db-4499-bb06-dcf0248ca5fb,吉林省吉林市,吉林省,吉林市,94381e2c-15db-4499-bb06-dcf0248ca5fb,43.85085241,126.5670014,
ZGCS,cc1cac7b-8951-4507-b777-fcd341b5e9ba,吉林省四平市,吉林省,四平市,cc1cac7b-8951-4507-b777-fcd341b5e9ba,43.16149282,124.3649469,
ZGCS,4cc3e7d0-e719-4c53-98f4-8c96886591e9,吉林省辽源市,吉林省,辽源市,4cc3e7d0-e719-4c53-98f4-8c96886591e9,42.90292028,125.1338888,
ZGCS,52ef1e13-f38c-456d-8d12-492d4c0cc295,吉林省通化市,吉林省,通化市,52ef1e13-f38c-456d-8d12-492d4c0cc295,41.72085583,125.9294041,
ZGCS,20d19272-e900-4e7d-a87d-5bd32271d94e,吉林省白山市,吉林省,白山市,20d19272-e900-4e7d-a87d-5bd32271d94e,41.92996026,126.4151101,
ZGCS,f7e8c789-1b17-44fb-bfac-7408a651d11a,吉林省白城市,吉林省,白城市,f7e8c789-1b17-44fb-bfac-7408a651d11a,45.61492847,122.8399156,
ZGCS,5103dff3-7f40-4255-9f99-4ed76226b3ea,吉林省松原市,吉林省,松原市,5103dff3-7f40-4255-9f99-4ed76226b3ea,45.18003893,124.8028746,
ZGCS,44772c86-c09e-4054-979f-b592ea076a80,吉林省延边朝鲜族自治州,吉林省,延边朝鲜族自治州,44772c86-c09e-4054-979f-b592ea076a80,42.93364449,129.5028482,
ZGCS,da9b66df-7097-4915-a207-4c741effd0ca,黑龙江省哈尔滨市,黑龙江省,哈尔滨市,da9b66df-7097-4915-a207-4c741effd0ca,45.75521417,126.6225811,
ZGCS,25e93d46-2960-4ae8-a8c1-02fc29fd76d7,黑龙江省齐齐哈尔市,黑龙江省,齐齐哈尔市,25e93d46-2960-4ae8-a8c1-02fc29fd76d7,47.34411388,123.9650286,
ZGCS,93c6015c-66a1-4c30-bcf7-d456c4dca784,黑龙江省鸡西市,黑龙江省,鸡西市,93c6015c-66a1-4c30-bcf7-d456c4dca784,45.28200902,130.9705864,
ZGCS,59479e70-5ce1-4a65-bd4f-ac4d226d5d71,黑龙江省鹤岗市,黑龙江省,鹤岗市,59479e70-5ce1-4a65-bd4f-ac4d226d5d71,47.32627801,130.2786936,
ZGCS,40be8cb4-75f3-41f8-942c-87e34156c68d,黑龙江省双鸭山市,黑龙江省,双鸭山市,40be8cb4-75f3-41f8-942c-87e34156c68d,46.62880192,131.1469662,
ZGCS,e1ebfc09-f546-4cdd-8f91-e4ae785974fb,黑龙江省大庆市,黑龙江省,大庆市,e1ebfc09-f546-4cdd-8f91-e4ae785974fb,46.59328805,125.0157541,
ZGCS,d5a5c99f-6e08-4112-9f75-d48072cad1a6,黑龙江省伊春市,黑龙江省,伊春市,d5a5c99f-6e08-4112-9f75-d48072cad1a6,47.7191001,128.9060947,
ZGCS,84ad592e-f43a-465c-9ffc-0501b3a12460,黑龙江省佳木斯市,黑龙江省,佳木斯市,84ad592e-f43a-465c-9ffc-0501b3a12460,46.79619327,130.3642752,
ZGCS,53617ea3-3399-4484-ae04-5ff42b0aff49,黑龙江省七台河市,黑龙江省,七台河市,53617ea3-3399-4484-ae04-5ff42b0aff49,45.79509766,130.8309762,
ZGCS,f3035f9c-ee1e-47fc-8f3d-70abe366460d,黑龙江省牡丹江市,黑龙江省,牡丹江市,f3035f9c-ee1e-47fc-8f3d-70abe366460d,44.57860692,129.6111449,
ZGCS,83c25f62-f1b4-41cb-b923-a5a646a8fdab,黑龙江省黑河市,黑龙江省,黑河市,83c25f62-f1b4-41cb-b923-a5a646a8fdab,50.2422134,127.4783875,
ZGCS,aaf01e59-0dfc-4142-82d8-42b7097a2803,黑龙江省绥化市,黑龙江省,绥化市,aaf01e59-0dfc-4142-82d8-42b7097a2803,46.63142683,126.9915879,
ZGCS,8bd0b098-39de-4a38-8b08-9855fa4ea05d,黑龙江省大兴安岭地区,黑龙江省,大兴安岭地区,8bd0b098-39de-4a38-8b08-9855fa4ea05d,50.4268536,124.1258971,
ZGCS,bfc4679b-ee44-4b72-8d25-e7a195ff47b2,河南省郑州市,河南省,郑州市,bfc4679b-ee44-4b72-8d25-e7a195ff47b2,34.76467175,113.6548802,
ZGCS,c8c9b1b7-4973-492b-9103-4c2417078872,河南省开封市,河南省,开封市,c8c9b1b7-4973-492b-9103-4c2417078872,34.78740779,114.3394045,
ZGCS,53fad730-84b0-4d5a-a287-08bd2a6fab6a,河南省洛阳市,河南省,洛阳市,53fad730-84b0-4d5a-a287-08bd2a6fab6a,34.67144594,112.361271,
ZGCS,cb7993f5-e35f-4a6c-9b87-d0ceea0a925b,河南省平顶山市,河南省,平顶山市,cb7993f5-e35f-4a6c-9b87-d0ceea0a925b,33.74024087,113.2931995,
ZGCS,c4e10ef8-4a92-4a92-9543-6d35abb364e5,河南省焦作市,河南省,焦作市,c4e10ef8-4a92-4a92-9543-6d35abb364e5,35.24168325,113.1527291,
ZGCS,9c551503-81eb-4ad4-b941-c6eaf5f49efe,河南省鹤壁市,河南省,鹤壁市,9c551503-81eb-4ad4-b941-c6eaf5f49efe,35.747,114.29745,
ZGCS,cf5e2d17-328f-4406-98b1-8d1d46dfa1ef,河南省新乡市,河南省,新乡市,cf5e2d17-328f-4406-98b1-8d1d46dfa1ef,35.30905018,113.8629952,
ZGCS,541b9642-edc1-4410-a015-3279cc306aa6,河南省安阳市,河南省,安阳市,541b9642-edc1-4410-a015-3279cc306aa6,36.09240888,114.3415981,
ZGCS,5d4591a2-47a3-4990-96bd-4f878f5c94f8,河南省濮阳市,河南省,濮阳市,5d4591a2-47a3-4990-96bd-4f878f5c94f8,35.77506746,115.0419618,
ZGCS,3773e1b3-d084-4ee2-a7bc-81f40939d87f,河南省许昌市,河南省,许昌市,3773e1b3-d084-4ee2-a7bc-81f40939d87f,34.02260667,113.805365,
ZGCS,6d972a79-9bbb-465a-bfb7-8a3c7a76b5a4,河南省漯河市,河南省,漯河市,6d972a79-9bbb-465a-bfb7-8a3c7a76b5a4,33.56324417,114.0258373,
ZGCS,80c55575-5ae8-421d-9b6b-680d6bb3ca6b,河南省三门峡市,河南省,三门峡市,80c55575-5ae8-421d-9b6b-680d6bb3ca6b,34.77862311,111.194817,
ZGCS,f8d1aa3e-5576-4480-b4e4-d347bd287d28,河南省南阳市,河南省,南阳市,f8d1aa3e-5576-4480-b4e4-d347bd287d28,32.99583664,112.5267803,
ZGCS,6805dd80-23b8-44fe-a248-4c720a00b29d,河南省商丘市,河南省,商丘市,6805dd80-23b8-44fe-a248-4c720a00b29d,34.43435225,115.6355085,
ZGCS,64f19510-815f-4fc5-aa7e-d23746a8f6c6,河南省信阳市,河南省,信阳市,64f19510-815f-4fc5-aa7e-d23746a8f6c6,32.12501022,114.0602039,
ZGCS,5532ba15-0b9e-4e93-be99-aadce65dc674,河南省周口市,河南省,周口市,5532ba15-0b9e-4e93-be99-aadce65dc674,33.61697834,114.6324398,
ZGCS,92b5cc6d-f65d-4439-9b2c-bf07102a12da,河南省驻马店市,河南省,驻马店市,92b5cc6d-f65d-4439-9b2c-bf07102a12da,32.98047804,114.0169989,
ZGCS,0d59786e-5020-4afe-aee4-3ea2723a5976,河南省济源市,河南省,济源市,0d59786e-5020-4afe-aee4-3ea2723a5976,35.08391765,112.5813545,
ZGCS,19d1cf1c-8c39-45e3-bbd7-441329ba1d30,湖北省武汉市,湖北省,武汉市,19d1cf1c-8c39-45e3-bbd7-441329ba1d30,30.637462,114.335269,
ZGCS,b67a9cc5-dd9c-468d-aa16-b2956a532754,湖北省黄石市,湖北省,黄石市,b67a9cc5-dd9c-468d-aa16-b2956a532754,30.21174051,115.1007259,
ZGCS,832ed6ff-301d-4030-8306-7daa30314e73,湖北省襄阳市,湖北省,襄阳市,832ed6ff-301d-4030-8306-7daa30314e73,32.08173949,112.0962145,
ZGCS,09d93feb-b5fb-4da8-abf0-1a129a48f346,湖北省鄂州市,湖北省,鄂州市,09d93feb-b5fb-4da8-abf0-1a129a48f346,30.399756,114.891608,
ZGCS,2bf5e672-3750-4d6f-9782-eafc0233415f,湖北省十堰市,湖北省,十堰市,2bf5e672-3750-4d6f-9782-eafc0233415f,32.65213,110.7828,
ZGCS,1fe1c2f0-15d9-4deb-a929-503fd6b5831f,湖北省荆州市,湖北省,荆州市,1fe1c2f0-15d9-4deb-a929-503fd6b5831f,30.30553874,112.2424083,
ZGCS,d0cea1f4-6729-4cbc-b6ef-6f8d24f7afff,湖北省宜昌市,湖北省,宜昌市,d0cea1f4-6729-4cbc-b6ef-6f8d24f7afff,30.70820288,111.280489,
ZGCS,13f105b6-5dff-404f-acd8-3222b08b0d4f,湖北省荆门市,湖北省,荆门市,13f105b6-5dff-404f-acd8-3222b08b0d4f,31.03147428,112.1945969,
ZGCS,4b3c85c1-114a-4c4a-9d8d-039a81ab343b,湖北省孝感市,湖北省,孝感市,4b3c85c1-114a-4c4a-9d8d-039a81ab343b,30.91934666,113.9000291,
ZGCS,64677c93-a18a-46f6-9ba9-3271e93b8e90,湖北省黄冈市,湖北省,黄冈市,64677c93-a18a-46f6-9ba9-3271e93b8e90,30.434299,114.880191,
ZGCS,32a50947-16eb-4f6d-a041-7121b4994a54,湖北省咸宁市,湖北省,咸宁市,32a50947-16eb-4f6d-a041-7121b4994a54,29.841767,114.322387,
ZGCS,b2e00d9c-371f-42a6-9198-c35f9e768305,湖北省随州市,湖北省,随州市,b2e00d9c-371f-42a6-9198-c35f9e768305,31.70977085,113.3632511,
ZGCS,6bffd576-e082-43b1-b8bd-5ee1fdefbb79,湖北省恩施土家族苗族自治州,湖北省,恩施土家族苗族自治州,6bffd576-e082-43b1-b8bd-5ee1fdefbb79,30.27487548,109.4739972,
ZGCS,6037e47c-7f14-411c-9465-52f26101b5d6,湖北省仙桃市,湖北省,仙桃市,6037e47c-7f14-411c-9465-52f26101b5d6,30.362638,113.454543,
ZGCS,050ce7b6-53c1-41cf-9cdd-b925444c7a66,湖北省潜江市,湖北省,潜江市,050ce7b6-53c1-41cf-9cdd-b925444c7a66,30.420952,112.89296,
ZGCS,0328f9ce-b1fd-41a3-8059-8dc6427c6997,湖北省天门市,湖北省,天门市,0328f9ce-b1fd-41a3-8059-8dc6427c6997,30.65625,113.16412,
ZGCS,63f56035-ed69-4475-a7c4-cb99f4794da1,湖北省神农架林区,湖北省,神农架林区,63f56035-ed69-4475-a7c4-cb99f4794da1,31.754316,110.67695,
ZGCS,b58fd2d5-9ccf-4bc7-ade9-9261d011d44d,湖南省长沙市,湖南省,长沙市,b58fd2d5-9ccf-4bc7-ade9-9261d011d44d,28.19765946,112.9684653,
ZGCS,4747009d-b8b6-474d-8e4b-a3055ba40843,湖南省株洲市,湖南省,株洲市,4747009d-b8b6-474d-8e4b-a3055ba40843,27.86289842,113.1087102,
ZGCS,ddd46ddc-19ba-4709-ba92-b4d225255c02,湖南省湘潭市,湖南省,湘潭市,ddd46ddc-19ba-4709-ba92-b4d225255c02,27.8666362,112.9080652,
ZGCS,aa789633-d4d3-445c-89bb-d6aeffa6afaf,湖南省衡阳市,湖南省,衡阳市,aa789633-d4d3-445c-89bb-d6aeffa6afaf,26.90188125,112.6136241,
ZGCS,cbfdac5d-82f3-40a2-92e4-3153b264388f,湖南省邵阳市,湖南省,邵阳市,cbfdac5d-82f3-40a2-92e4-3153b264388f,27.24266858,111.4594002,
ZGCS,5846982b-d3d1-42fd-aff6-d220f18c82e7,湖南省岳阳市,湖南省,岳阳市,5846982b-d3d1-42fd-aff6-d220f18c82e7,29.37808443,113.0956236,
ZGCS,aa62a95a-c78a-4076-9f0e-db226a61f7bf,湖南省常德市,湖南省,常德市,aa62a95a-c78a-4076-9f0e-db226a61f7bf,29.03096771,111.6829502,
ZGCS,953b6a9f-eecb-486d-bb08-a3da547f32c9,湖南省张家界市,湖南省,张家界市,953b6a9f-eecb-486d-bb08-a3da547f32c9,29.13027787,110.4752545,
ZGCS,c6f705a2-2f3a-409f-8c1d-6efc47faaaf0,湖南省益阳市,湖南省,益阳市,c6f705a2-2f3a-409f-8c1d-6efc47faaaf0,28.58302716,112.3270111,
ZGCS,ca1fe8a2-cf1e-4c98-a3e3-5498a88e1036,湖南省郴州市,湖南省,郴州市,ca1fe8a2-cf1e-4c98-a3e3-5498a88e1036,25.81173158,113.0250932,
ZGCS,75c4ef3c-ca5b-40cd-aae1-5cb00ade38bf,湖南省永州市,湖南省,永州市,75c4ef3c-ca5b-40cd-aae1-5cb00ade38bf,26.43174148,111.5758096,
ZGCS,bc8cfab6-c609-49bc-8f04-26e2f11b63bb,湖南省怀化市,湖南省,怀化市,bc8cfab6-c609-49bc-8f04-26e2f11b63bb,27.55272645,109.9452866,
ZGCS,67ab311e-eafc-4db1-9feb-befd59e09cd4,湖南省娄底市,湖南省,娄底市,67ab311e-eafc-4db1-9feb-befd59e09cd4,27.7499946,111.9833426,
ZGCS,01462595-da9b-441e-ab60-33691436e5b3,湖南省湘西土家族苗族自治州,湖南省,湘西土家族苗族自治州,01462595-da9b-441e-ab60-33691436e5b3,28.31623825,109.7274672,
ZGCS,e3b2abaf-4723-4d7e-b304-b2976d69fb3b,湖南省黔阳县（现洪江市）,湖南省,黔阳县（现洪江市）,e3b2abaf-4723-4d7e-b304-b2976d69fb3b,27.20860833,109.8366694,
ZGCS,58507614-57e5-479a-bfa7-fbe5e1f75d49,广西壮族自治区南宁市,广西壮族自治区,南宁市,58507614-57e5-479a-bfa7-fbe5e1f75d49,22.806543,108.31177,
ZGCS,1bc522f3-978c-4948-a513-2a49d24bab80,广西壮族自治区柳州市,广西壮族自治区,柳州市,1bc522f3-978c-4948-a513-2a49d24bab80,24.310406,109.40281,
ZGCS,6f334619-2800-4735-8d65-3fa8617829c2,广西壮族自治区桂林市,广西壮族自治区,桂林市,6f334619-2800-4735-8d65-3fa8617829c2,25.281883,110.28668,
ZGCS,24f3d66a-1601-4071-98c8-727f4cab0d0b,广西壮族自治区梧州市,广西壮族自治区,梧州市,24f3d66a-1601-4071-98c8-727f4cab0d0b,23.48662,111.30595,
ZGCS,176cbe98-a1fd-4a25-8cd3-fe01038db8c9,广西壮族自治区北海市,广西壮族自治区,北海市,176cbe98-a1fd-4a25-8cd3-fe01038db8c9,21.479797,109.11917,
ZGCS,904e3f29-5992-4833-8065-640126871611,广西壮族自治区防城港市,广西壮族自治区,防城港市,904e3f29-5992-4833-8065-640126871611,21.68713,108.35472,
ZGCS,770028e5-2c04-45b7-99df-7bd3fcea54e7,广西壮族自治区贺州市,广西壮族自治区,贺州市,770028e5-2c04-45b7-99df-7bd3fcea54e7,24.417259,111.53455,
ZGCS,6f6eebd6-0887-460e-869a-d814bf5e48f9,广西壮族自治区来宾市,广西壮族自治区,来宾市,6f6eebd6-0887-460e-869a-d814bf5e48f9,23.73144,109.23294,
ZGCS,e9c4912c-9761-4b16-adf1-108bf549185a,广西壮族自治区贵港市,广西壮族自治区,贵港市,e9c4912c-9761-4b16-adf1-108bf549185a,23.099092,109.60844,
ZGCS,2bedc34a-6236-4613-b4b7-03de3ad42abb,广西壮族自治区玉林市,广西壮族自治区,玉林市,2bedc34a-6236-4613-b4b7-03de3ad42abb,22.631897,110.14147,
ZGCS,ce1ff07e-50ff-4c72-a77c-7ff4353ffa3b,广西壮族自治区百色市,广西壮族自治区,百色市,ce1ff07e-50ff-4c72-a77c-7ff4353ffa3b,23.901583,106.61211,
ZGCS,a4a283e7-e3a3-4040-84c6-8816fa3ab6e6,广西壮族自治区河池市,广西壮族自治区,河池市,a4a283e7-e3a3-4040-84c6-8816fa3ab6e6,24.696892,108.05163,
ZGCS,46171aba-c5a8-49e2-8308-2314971caf3a,广西壮族自治区钦州市,广西壮族自治区,钦州市,46171aba-c5a8-49e2-8308-2314971caf3a,21.949869,108.6147,
ZGCS,4ae02598-88f8-4298-ac9b-e69f82b48122,广西壮族自治区崇左市,广西壮族自治区,崇左市,4ae02598-88f8-4298-ac9b-e69f82b48122,22.420197,107.35506,
ZGCS,627158de-3220-40b9-a996-a85dcbd42389,广东省广州市,广东省,广州市,627158de-3220-40b9-a996-a85dcbd42389,23.129173,113.264432,
ZGCS,fb4b3863-f6e3-44c1-a819-ef5396f92cf7,广东省深圳市,广东省,深圳市,fb4b3863-f6e3-44c1-a819-ef5396f92cf7,22.543137,114.058229,
ZGCS,c620b60a-8e17-4244-a23a-1594efafa3a7,广东省珠海市,广东省,珠海市,c620b60a-8e17-4244-a23a-1594efafa3a7,22.27099,113.576576,
ZGCS,8ecc1f53-ef57-4039-ad58-17da10afce7b,湖南省珠海市,湖南省,珠海市,8ecc1f53-ef57-4039-ad58-17da10afce7b,22.44836111,114.3948639,
ZGCS,0614f25e-3956-4aeb-b370-6b5f56f6906e,广东省汕头市,广东省,汕头市,0614f25e-3956-4aeb-b370-6b5f56f6906e,23.35548137,116.6757898,
ZGCS,f45ac865-b5c3-47f9-87e3-bcee770f18fe,广东省韶关市,广东省,韶关市,f45ac865-b5c3-47f9-87e3-bcee770f18fe,24.80469383,113.5888241,
ZGCS,d26f0f03-0451-4ea6-b056-5f07f9a86368,广东省佛山市,广东省,佛山市,d26f0f03-0451-4ea6-b056-5f07f9a86368,23.02152,113.121428,
ZGCS,f1946966-0f70-4687-8a40-883e4cc399c9,广东省江门市,广东省,江门市,f1946966-0f70-4687-8a40-883e4cc399c9,22.578646,113.082002,
ZGCS,85e57fc2-a28f-4257-acc8-2c5db69a57c6,广东省茂名市,广东省,茂名市,85e57fc2-a28f-4257-acc8-2c5db69a57c6,21.67064498,110.8914023,
ZGCS,17079c3a-e9db-49fe-80d4-dd522c6a7306,广东省湛江市,广东省,湛江市,17079c3a-e9db-49fe-80d4-dd522c6a7306,21.18997161,110.3842085,
ZGCS,da1a32bf-4b76-4434-905d-4ac1beb2a894,广东省肇庆市,广东省,肇庆市,da1a32bf-4b76-4434-905d-4ac1beb2a894,23.04715,112.465138,
ZGCS,1d880cff-8f0c-4a6a-ace7-90bd92983852,广东省惠州市,广东省,惠州市,1d880cff-8f0c-4a6a-ace7-90bd92983852,23.111182,114.416678,
ZGCS,9a7ed1c0-e5ce-4858-ba93-c57f1002727d,广东省梅州市,广东省,梅州市,9a7ed1c0-e5ce-4858-ba93-c57f1002727d,24.32135183,116.1189393,
ZGCS,5cf766ad-79cd-499c-9dac-9921568f133f,广东省汕尾市,广东省,汕尾市,5cf766ad-79cd-499c-9dac-9921568f133f,22.76635035,115.352496,
ZGCS,a2d0238b-b2bd-481a-b580-1c9ea6977eb4,广东省河源市,广东省,河源市,a2d0238b-b2bd-481a-b580-1c9ea6977eb4,23.73414705,114.6858995,
ZGCS,9c284446-ede9-4149-aaa0-bd19a7d11728,广东省阳江市,广东省,阳江市,9c284446-ede9-4149-aaa0-bd19a7d11728,21.8438332,111.9471063,
ZGCS,abdc0d29-a30f-4e83-92d2-19667bb072e0,广东省清远市,广东省,清远市,abdc0d29-a30f-4e83-92d2-19667bb072e0,23.68164,113.056073,
ZGCS,ee85a83c-0534-4d0b-882e-7dcfed54f5d3,广东省东莞市,广东省,东莞市,ee85a83c-0534-4d0b-882e-7dcfed54f5d3,23.020083,113.751647,
ZGCS,cfdbee9d-51c0-4deb-94bf-a36e05edc720,广东省中山市,广东省,中山市,cfdbee9d-51c0-4deb-94bf-a36e05edc720,22.516353,113.392135,
ZGCS,b3ab33b5-8968-4921-9eb0-66de1cee1d19,广东省潮州市,广东省,潮州市,b3ab33b5-8968-4921-9eb0-66de1cee1d19,23.667706,116.63666,
ZGCS,0c4b4dc7-d0b0-4bdb-881d-1c1c82ace03e,广东省揭阳市,广东省,揭阳市,0c4b4dc7-d0b0-4bdb-881d-1c1c82ace03e,23.53516172,116.3503027,
ZGCS,3927a9ab-4d60-4674-b69d-45569aa1ce1d,广东省云浮市,广东省,云浮市,3927a9ab-4d60-4674-b69d-45569aa1ce1d,22.93419797,112.0304961,
ZGCS,0db95990-909d-4284-8829-f5d8f1e48664,海南省海口市,海南省,海口市,0db95990-909d-4284-8829-f5d8f1e48664,20.03920587,110.3433604,
ZGCS,b7b5e65f-281a-4f38-975e-6f6ce7a33ec4,海南省三亚市,海南省,三亚市,b7b5e65f-281a-4f38-975e-6f6ce7a33ec4,18.234043,109.50782,
ZGCS,46181751-04eb-49ef-8f1c-2ac4978dae9e,海南省文昌市,海南省,文昌市,46181751-04eb-49ef-8f1c-2ac4978dae9e,19.620953,110.7559,
